Modelo,Cota,Num Paises,Acierto exacto (%),RMSE,MSE,MAE,R2
LinearRegression(),0.13,4,0.0,37271.60050278307,1389172204.0390592,28192.73923029528,0.5249174772152974
Ridge(alpha=0.5),0.13,4,0.0,37304.19476628424,1391602947.160869,28187.61570108651,0.5240861882136938
"RidgeCV(alphas=array([1.e-06, 1.e-05, 1.e-04, 1.e-03, 1.e-02, 1.e-01, 1.e+00, 1.e+01,
       1.e+02, 1.e+03, 1.e+04, 1.e+05, 1.e+06]))",0.13,4,0.0,37424.47007277992,1400590960.2283998,28394.327386898418,0.5210123807256595
Lasso(alpha=0.1),0.13,4,0.0,37272.402352899175,1389231977.156404,28192.83223597922,0.5248970354275186
"LassoLars(alpha=0.1, normalize=False)",0.13,4,0.0,37272.38859098013,1389230951.2770262,28192.84724189849,0.5248973862676531
BayesianRidge(),0.13,4,0.0,48844.723565278946,2385807020.1685166,39562.1951182833,0.18407868029351682
LogisticRegression(max_iter=2000),0.13,5,2.02,50576.148222859025,2557946769.060606,40209.606060606064,0.12520866695938904
LinearRegression(),0.13,5,0.0,37687.55300714591,1420351651.6664326,28899.49600982051,0.5142544286783503
Ridge(alpha=0.5),0.13,5,0.0,37723.08077534779,1423030823.1834145,28893.191403294597,0.5133381797355916
"RidgeCV(alphas=array([1.e-06, 1.e-05, 1.e-04, 1.e-03, 1.e-02, 1.e-01, 1.e+00, 1.e+01,
       1.e+02, 1.e+03, 1.e+04, 1.e+05, 1.e+06]))",0.13,5,0.0,37789.87590931545,1428074721.24146,29263.065098621802,0.5116132187789024
Lasso(alpha=0.1),0.13,5,0.0,37686.80283908979,1420295108.2324264,28899.196552838122,0.5142737659478381
"LassoLars(alpha=0.1, normalize=False)",0.13,5,0.0,37688.39430531339,1420415065.3127787,28899.653538887684,0.5142327418673146
BayesianRidge(),0.13,5,0.0,47464.2907707868,2252858898.373797,37952.395644636046,0.2295455625980144
LogisticRegression(max_iter=2000),0.13,6,2.02,50868.27951392764,2587581860.707071,40768.42424242424,0.11507377219153891
LinearRegression(),0.13,6,0.0,37574.625701909994,1411852496.6386352,28850.467625815163,0.5171610517740358
Ridge(alpha=0.5),0.13,6,0.0,37609.97627468735,1414510315.3825455,28852.46900304193,0.516252105258773
"RidgeCV(alphas=array([1.e-06, 1.e-05, 1.e-04, 1.e-03, 1.e-02, 1.e-01, 1.e+00, 1.e+01,
       1.e+02, 1.e+03, 1.e+04, 1.e+05, 1.e+06]))",0.13,6,0.0,37715.53016765739,1422461215.8274744,29259.642368029836,0.5135329795587308
Lasso(alpha=0.1),0.13,6,0.0,37573.885750628855,1411796890.40131,28850.217687283654,0.5171800685319541
"LassoLars(alpha=0.1, normalize=False)",0.13,6,0.0,37575.47538904414,1411916350.712662,28850.675652364942,0.5171392143412896
BayesianRidge(),0.13,6,0.0,47762.22781509442,2281230405.8609786,38231.00172785477,0.2198428005408517
LogisticRegression(max_iter=2000),0.13,7,0.0,53176.51077688381,2827741298.4040403,42823.25252525252,0.032941728950322435
LinearRegression(),0.13,7,0.0,37573.41011230628,1411761147.4675598,28870.272163416914,0.5171922922455358
Ridge(alpha=0.5),0.13,7,0.0,37605.36021638364,1414163117.0039694,28871.436492356057,0.5163708435124761
"RidgeCV(alphas=array([1.e-06, 1.e-05, 1.e-04, 1.e-03, 1.e-02, 1.e-01, 1.e+00, 1.e+01,
       1.e+02, 1.e+03, 1.e+04, 1.e+05, 1.e+06]))",0.13,7,0.0,37689.21873720224,1420477209.0206761,29292.629051957036,0.5142114893620908
Lasso(alpha=0.1),0.13,7,0.0,37572.63732357776,1411703075.4491084,28870.028615434192,0.5172121522750907
"LassoLars(alpha=0.1, normalize=False)",0.13,7,0.0,37572.45488405721,1411689366.0145144,28869.936533447093,0.5172168407598976
BayesianRidge(),0.13,7,0.0,47591.18619138599,2264921003.1031685,38703.027494388036,0.2254204475631314
LogisticRegression(max_iter=2000),0.13,8,1.01,55116.62251897326,3037842077.8989897,43506.10101010101,-0.03891056414284311
LinearRegression(),0.13,8,0.0,37718.87185646831,1422713294.1246772,28982.027582624483,0.5134467713888392
Ridge(alpha=0.5),0.13,8,0.0,37751.73455607335,1425193461.992223,28978.96268373555,0.5125985796354934
"RidgeCV(alphas=array([1.e-06, 1.e-05, 1.e-04, 1.e-03, 1.e-02, 1.e-01, 1.e+00, 1.e+01,
       1.e+02, 1.e+03, 1.e+04, 1.e+05, 1.e+06]))",0.13,8,0.0,37844.783751278934,1432227657.1810658,29376.291998678535,0.5101929576497101
Lasso(alpha=0.1),0.13,8,0.0,37718.18144829394,1422661211.7664251,28981.832341433612,0.5134645830165689
"LassoLars(alpha=0.1, normalize=False)",0.13,8,0.0,37719.729270652395,1422777976.2513108,28982.227054763793,0.5134246507706677
BayesianRidge(),0.13,8,0.0,46895.41893706234,2199180317.282585,37899.79178840673,0.24790308202589317
LogisticRegression(max_iter=2000),0.13,9,2.02,52036.72237269493,2707820475.292929,42068.242424242424,0.07395340987252641
LinearRegression(),0.13,9,0.0,38464.523200883144,1479519545.0712776,29829.614705576812,0.49401962122618526
Ridge(alpha=0.5),0.13,9,0.0,38155.579904765356,1455848277.8689342,29543.18718220971,0.5021149497299536
"RidgeCV(alphas=array([1.e-06, 1.e-05, 1.e-04, 1.e-03, 1.e-02, 1.e-01, 1.e+00, 1.e+01,
       1.e+02, 1.e+03, 1.e+04, 1.e+05, 1.e+06]))",0.13,9,0.0,37696.43903915753,1421021516.23292,29156.275004358315,0.5140253419263654
Lasso(alpha=0.1),0.13,9,0.0,38463.14681899647,1479413663.2196784,29828.898614442813,0.4940558317240836
"LassoLars(alpha=0.1, normalize=False)",0.13,9,0.0,38462.931566926396,1479397104.722063,29828.756930404263,0.4940614945589703
BayesianRidge(),0.13,9,0.0,47039.35163501484,2212700602.2425737,38110.433022148514,0.2432792844370243
LogisticRegression(max_iter=2000),0.13,10,0.0,54626.17045451065,2984018498.5252523,43282.58585858586,-0.020503456802348774
LinearRegression(),0.13,10,0.0,38608.30962288958,1490601571.9369085,29981.109440377233,0.4902296826817888
Ridge(alpha=0.5),0.13,10,0.0,38295.133245603305,1466517230.2985117,29692.774054280766,0.49846627836942925
"RidgeCV(alphas=array([1.e-06, 1.e-05, 1.e-04, 1.e-03, 1.e-02, 1.e-01, 1.e+00, 1.e+01,
       1.e+02, 1.e+03, 1.e+04, 1.e+05, 1.e+06]))",0.13,10,0.0,37771.566419352894,1426691229.7715871,29255.062099476283,0.5120863585493696
Lasso(alpha=0.1),0.13,10,0.0,38606.94757704293,1490496401.2165408,29980.42308389042,0.49026564998016264
"LassoLars(alpha=0.1, normalize=False)",0.13,10,0.0,38606.69659571055,1490477022.0332487,29980.217009003238,0.4902722774603707
BayesianRidge(),0.13,10,0.0,46556.58374803778,2167515490.288056,37542.70370441542,0.2587321252851543
LogisticRegression(max_iter=2000),0.13,11,1.01,52402.1536477194,2745985706.919192,42673.121212121216,0.06090129547594614
LinearRegression(),0.13,11,0.0,38633.09623036293,1492516124.3444824,29999.422369995973,0.48957492556445725
Ridge(alpha=0.5),0.13,11,0.0,38295.19734095159,1466522139.382426,29694.05191676531,0.4984645995135152
"RidgeCV(alphas=array([1.e-06, 1.e-05, 1.e-04, 1.e-03, 1.e-02, 1.e-01, 1.e+00, 1.e+01,
       1.e+02, 1.e+03, 1.e+04, 1.e+05, 1.e+06]))",0.13,11,0.0,37733.347268886384,1423805496.1143756,29222.893294947076,0.5130732496071999
Lasso(alpha=0.1),0.13,11,0.0,38631.671372582794,1492406033.0392332,29998.70182899773,0.48961257565195704
"LassoLars(alpha=0.1, normalize=False)",0.13,11,0.0,38631.43361713784,1492387663.3153276,29998.495124696576,0.4896188579074978
BayesianRidge(),0.13,11,0.0,46604.184651779666,2171950027.0571756,37599.48686920977,0.25721555958543085
LogisticRegression(max_iter=2000),0.13,12,0.0,54862.06650834123,3009846341.5656567,43877.56565656565,-0.02933631193294106
LinearRegression(),0.13,12,0.0,39005.099492843925,1521397786.4466534,30396.355478001737,0.47969769590652134
Ridge(alpha=0.5),0.13,12,0.0,38650.1246466421,1493832135.2009711,30077.762157381436,0.48912486346568007
"RidgeCV(alphas=array([1.e-06, 1.e-05, 1.e-04, 1.e-03, 1.e-02, 1.e-01, 1.e+00, 1.e+01,
       1.e+02, 1.e+03, 1.e+04, 1.e+05, 1.e+06]))",0.13,12,0.0,38045.9626165147,1447495271.4172342,29549.156180125985,0.5049715915245219
Lasso(alpha=0.1),0.13,12,0.0,39003.97283014302,1521309896.5345352,30395.864972933214,0.47972775334724405
"LassoLars(alpha=0.1, normalize=False)",0.13,12,0.0,39003.2372393397,1521252515.1482153,30395.291738672837,0.4797473771877545
BayesianRidge(),0.13,12,0.0,47775.85158647217,2282531994.8126154,37858.97696159319,0.21939767058433912
LogisticRegression(max_iter=2000),0.13,13,2.02,57462.87657393698,3301982184.151515,44448.43434343435,-0.12924374794986715
LinearRegression(),0.13,13,0.0,39012.100682353084,1521943999.6500537,30331.802461041156,0.479510896641538
Ridge(alpha=0.5),0.13,13,0.0,38633.21653288579,1492525419.6768396,30028.63213053673,0.48957174665695136
"RidgeCV(alphas=array([1.e-06, 1.e-05, 1.e-04, 1.e-03, 1.e-02, 1.e-01, 1.e+00, 1.e+01,
       1.e+02, 1.e+03, 1.e+04, 1.e+05, 1.e+06]))",0.13,13,0.0,38445.08487735006,1478024551.2266502,29865.682172395733,0.49453089365532543
Lasso(alpha=0.1),0.13,13,0.0,39011.01625961275,1521859389.6077704,30331.4159059553,0.4795398324007074
"LassoLars(alpha=0.1, normalize=False)",0.13,13,0.0,39010.111278249344,1521788781.9413967,30330.688274578206,0.47956397949217044
BayesianRidge(),0.13,13,0.0,48545.74494961281,2356689352.7128577,38512.415588811244,0.19403662134086852
LogisticRegression(max_iter=2000),0.13,14,1.01,53431.40288786789,2854914814.5656567,41874.62626262626,0.023648667533274104
LinearRegression(),0.13,14,0.0,39075.916968868994,1526927286.957944,30367.416648020146,0.4778066639343834
Ridge(alpha=0.5),0.13,14,0.0,38545.01419082642,1485718118.9710102,29941.939913569062,0.49189977307676924
"RidgeCV(alphas=array([1.e-06, 1.e-05, 1.e-04, 1.e-03, 1.e-02, 1.e-01, 1.e+00, 1.e+01,
       1.e+02, 1.e+03, 1.e+04, 1.e+05, 1.e+06]))",0.13,14,0.0,38275.93201330156,1465046971.486883,29701.38428204877,0.49896909167316816
Lasso(alpha=0.1),0.13,14,0.0,39073.925208555826,1526771631.2038145,30366.395116912718,0.47785989659203576
"LassoLars(alpha=0.1, normalize=False)",0.13,14,0.0,39073.48288438466,1526737064.7163012,30366.03377569017,0.47787171797317474
BayesianRidge(),0.13,14,0.0,47723.08228551075,2277492582.8296294,37639.104577003294,0.22112109734976626
LogisticRegression(max_iter=2000),0.13,15,1.01,55388.933524302454,3067933956.959596,44346.53535353536,-0.04920167548086041
LinearRegression(),0.13,15,0.0,39052.38577788712,1525088834.94492,30335.095834243508,0.478435395504038
Ridge(alpha=0.5),0.13,15,0.0,38509.39499888654,1482973503.1802676,29873.433632663255,0.49283840328413264
"RidgeCV(alphas=array([1.e-06, 1.e-05, 1.e-04, 1.e-03, 1.e-02, 1.e-01, 1.e+00, 1.e+01,
       1.e+02, 1.e+03, 1.e+04, 1.e+05, 1.e+06]))",0.13,15,0.0,38233.242411623694,1461780825.3059807,29615.480216807526,0.5000860798787305
Lasso(alpha=0.1),0.13,15,0.0,39050.28124419678,1524924465.250867,30333.86621650495,0.4784916082389985
"LassoLars(alpha=0.1, normalize=False)",0.13,15,0.0,39050.02857380641,1524904731.6150975,30333.716289467087,0.478498356938287
BayesianRidge(),0.13,15,0.0,47951.142872461955,2299312102.775259,37763.60452895913,0.21365904725145513
LogisticRegression(max_iter=2000),0.13,16,1.01,53902.268743879176,2905454575.737374,42876.90909090909,0.0063645920467473305
LinearRegression(),0.13,16,0.0,38949.846023236685,1517090505.2338467,30224.977963691323,0.48117074152244543
Ridge(alpha=0.5),0.13,16,0.0,38413.33545562716,1475584340.8265424,29766.60836471028,0.4953654203681679
"RidgeCV(alphas=array([1.e-06, 1.e-05, 1.e-04, 1.e-03, 1.e-02, 1.e-01, 1.e+00, 1.e+01,
       1.e+02, 1.e+03, 1.e+04, 1.e+05, 1.e+06]))",0.13,16,0.0,38140.134118908514,1454669830.6083293,29509.552493984676,0.5025179665020348
Lasso(alpha=0.1),0.13,16,0.0,38947.72984624267,1516925660.175902,30223.729758163518,0.4812271168269393
"LassoLars(alpha=0.1, normalize=False)",0.13,16,0.0,38947.525580543115,1516909748.8470604,30223.708881597784,0.48123255833680023
BayesianRidge(),0.13,16,0.0,48058.57068080163,2309626215.8816066,37834.419114294935,0.21013172726866014
LogisticRegression(max_iter=2000),0.13,17,1.01,54616.640174303044,2982977383.929293,44509.32323232323,-0.02014740638086887
LinearRegression(),0.13,17,0.0,39012.44672354657,1521970999.3575597,30357.247183438452,0.47950166302088315
Ridge(alpha=0.5),0.13,17,0.0,38484.9644277827,1481092487.0077002,29899.12124133097,0.4934816913560246
"RidgeCV(alphas=array([1.e-06, 1.e-05, 1.e-04, 1.e-03, 1.e-02, 1.e-01, 1.e+00, 1.e+01,
       1.e+02, 1.e+03, 1.e+04, 1.e+05, 1.e+06]))",0.13,17,0.0,38222.37473944232,1460949930.7223585,29652.440727049096,0.5003702372307187
Lasso(alpha=0.1),0.13,17,0.0,39010.3892231339,1521810467.3404012,30355.801067228793,0.4795565633100465
"LassoLars(alpha=0.1, normalize=False)",0.13,17,0.0,39010.211683466456,1521796615.5888627,30355.67610344812,0.4795613004657763
BayesianRidge(),0.13,17,0.0,47688.529248472536,2274195821.8824205,37450.88161101175,0.2222485554886956
LogisticRegression(max_iter=2000),0.13,18,2.02,53176.592787569134,2827750020.4949493,41512.555555555555,0.032938746085461656
LinearRegression(),0.13,18,0.0,38904.605865532285,1513568357.5524092,30243.18072070504,0.4823752795928534
Ridge(alpha=0.5),0.13,18,0.0,38370.95327924567,1472330055.5580537,29784.08381488181,0.49647835226438597
"RidgeCV(alphas=array([1.e-06, 1.e-05, 1.e-04, 1.e-03, 1.e-02, 1.e-01, 1.e+00, 1.e+01,
       1.e+02, 1.e+03, 1.e+04, 1.e+05, 1.e+06]))",0.13,18,0.0,38103.062622341335,1451843381.2020655,29527.497177184592,0.5034845829593373
Lasso(alpha=0.1),0.13,18,0.0,38902.547679138945,1513408215.9276788,30241.960160973365,0.48243004637184494
"LassoLars(alpha=0.1, normalize=False)",0.13,18,0.0,38902.34608956062,1513392531.2719524,30241.861241584666,0.48243541036184556
BayesianRidge(),0.13,18,0.0,47784.68308481665,2283375937.516362,37459.39776080289,0.21910905091025124
LogisticRegression(max_iter=2000),0.13,19,1.01,51559.95879605127,2658429351.050505,41547.15151515151,0.09084466341189246
LinearRegression(),0.13,19,0.0,39067.882690849736,1526299457.9459965,30452.55267633586,0.4780213749615737
Ridge(alpha=0.5),0.13,19,0.0,38537.4977359538,1485138731.7486444,29981.8171436092,0.4920979175130533
"RidgeCV(alphas=array([1.e-06, 1.e-05, 1.e-04, 1.e-03, 1.e-02, 1.e-01, 1.e+00, 1.e+01,
       1.e+02, 1.e+03, 1.e+04, 1.e+05, 1.e+06]))",0.13,19,0.0,38275.52122727074,1465015525.219253,29732.87972969387,0.49897984597138567
Lasso(alpha=0.1),0.13,19,0.0,39065.87071002039,1526142254.332029,30451.138508659595,0.478075136971278
"LassoLars(alpha=0.1, normalize=False)",0.13,19,0.0,39065.54532440451,1526116831.4931033,30450.817227564447,0.4780838313191912
BayesianRidge(),0.13,19,0.0,47599.72280563467,2265733611.1732574,37344.845662817344,0.22514254400959732
LogisticRegression(max_iter=2000),0.13,20,1.01,54407.9556671521,2960225639.878788,43735.393939393936,-0.01236654528255543
LinearRegression(),0.13,20,0.0,39037.565661672474,1523931532.78939,30429.184271916263,0.47883118086892995
Ridge(alpha=0.5),0.13,20,0.0,38505.825629649036,1482698607.4209366,29953.157942568865,0.49293241479002514
"RidgeCV(alphas=array([1.e-06, 1.e-05, 1.e-04, 1.e-03, 1.e-02, 1.e-01, 1.e+00, 1.e+01,
       1.e+02, 1.e+03, 1.e+04, 1.e+05, 1.e+06]))",0.13,20,0.0,37793.07511013028,1428316526.279949,29049.204096336285,0.5115305239572141
Lasso(alpha=0.1),0.13,20,0.0,39035.548504161954,1523774047.0207806,30427.792993833056,0.47888503937260296
"LassoLars(alpha=0.1, normalize=False)",0.13,20,0.0,39035.185184868875,1523745682.4170067,30427.35766327164,0.4788947397736616
BayesianRidge(),0.13,20,0.0,47631.61953529575,2268771179.5551677,37360.73598082282,0.22410372704665127
LogisticRegression(max_iter=2000),0.13,21,2.02,53839.18747435728,2898658107.8989897,42749.53535353536,0.008688913737964876
LinearRegression(),0.13,21,0.0,39038.42616459079,1523998717.408207,30427.308104687385,0.47880820442432004
Ridge(alpha=0.5),0.13,21,0.0,38526.688819202674,1484305751.3716764,29959.36815835892,0.4923827881847882
"RidgeCV(alphas=array([1.e-06, 1.e-05, 1.e-04, 1.e-03, 1.e-02, 1.e-01, 1.e+00, 1.e+01,
       1.e+02, 1.e+03, 1.e+04, 1.e+05, 1.e+06]))",0.13,21,0.0,37806.42357256123,1429325663.3479133,29032.45803422914,0.5111854095195006
Lasso(alpha=0.1),0.13,21,0.0,39036.3371731379,1523835619.8949082,30425.83406175663,0.4788639820866232
"LassoLars(alpha=0.1, normalize=False)",0.13,21,0.0,39036.16674387894,1523822314.0559196,30425.60848124494,0.4788685325459082
BayesianRidge(),0.13,21,0.0,47465.225734002466,2252947653.97981,37244.74474652313,0.2295152090989352
LogisticRegression(max_iter=2000),0.13,22,2.02,51391.84619463412,2641121855.292929,41275.71717171717,0.09676364791481262
LinearRegression(),0.13,22,0.0,39035.707069771524,1523786426.4370103,30424.207681262276,0.47888080574031755
Ridge(alpha=0.5),0.13,22,0.0,38515.375192571184,1483434126.2245276,29939.800555420432,0.4926808749681445
"RidgeCV(alphas=array([1.e-06, 1.e-05, 1.e-04, 1.e-03, 1.e-02, 1.e-01, 1.e+00, 1.e+01,
       1.e+02, 1.e+03, 1.e+04, 1.e+05, 1.e+06]))",0.13,22,0.0,37743.977056320175,1424607804.0280235,28937.618776242067,0.5127988686006137
Lasso(alpha=0.1),0.13,22,0.0,39033.562258756916,1523618982.6082523,30422.692244533326,0.47893806979754516
"LassoLars(alpha=0.1, normalize=False)",0.13,22,0.0,39033.37824565792,1523604617.2686012,30422.382571545804,0.47894298259509627
BayesianRidge(),0.13,22,0.0,47538.90448448288,2259947439.5847864,37273.258546811376,0.22712135483486684
LogisticRegression(max_iter=2000),0.13,23,2.02,51437.561551493054,2645822738.3636365,41070.30303030303,0.09515599453530066
LinearRegression(),0.13,23,0.0,39035.70706977204,1523786426.4370508,30424.207681263015,0.47888080574030367
Ridge(alpha=0.5),0.13,23,0.0,38514.96521601825,1483402545.5910962,29939.412660075097,0.4926916752180762
"RidgeCV(alphas=array([1.e-06, 1.e-05, 1.e-04, 1.e-03, 1.e-02, 1.e-01, 1.e+00, 1.e+01,
       1.e+02, 1.e+03, 1.e+04, 1.e+05, 1.e+06]))",0.13,23,0.0,37735.66130147444,1423980133.859596,28929.073288395128,0.5130135253049634
Lasso(alpha=0.1),0.13,23,0.0,39033.56231436747,1523618986.9496083,30422.692353268398,0.47893806831284624
"LassoLars(alpha=0.1, normalize=False)",0.13,23,0.0,39033.37813144488,1523604608.3523593,30422.382297981145,0.4789429856443588
BayesianRidge(),0.13,23,0.0,47485.93224705948,2254913761.3723235,37234.40453740038,0.2288428207100911
LogisticRegression(max_iter=2000),0.13,24,2.02,51772.27502459422,2680368461.2222223,41987.9494949495,0.08334171469342111
LinearRegression(),0.13,24,0.0,39043.82761409819,1524420474.7594163,30429.342552424212,0.47866396777328923
Ridge(alpha=0.5),0.13,24,0.0,38522.35264786163,1483971653.5262122,29945.154865550216,0.4924970461916923
"RidgeCV(alphas=array([1.e-06, 1.e-05, 1.e-04, 1.e-03, 1.e-02, 1.e-01, 1.e+00, 1.e+01,
       1.e+02, 1.e+03, 1.e+04, 1.e+05, 1.e+06]))",0.13,24,0.0,37730.72280457821,1423607443.3559184,28923.611702996495,0.513140981601735
Lasso(alpha=0.1),0.13,24,0.0,39041.71122853159,1524255215.6520493,30427.882035205803,0.4787204846784021
"LassoLars(alpha=0.1, normalize=False)",0.13,24,0.0,39041.44678837006,1524234567.329131,30427.454887799468,0.47872754619123314
BayesianRidge(),0.13,24,0.0,47449.04736433289,2251412095.782706,37209.972721292244,0.2300403541169841
LogisticRegression(max_iter=2000),0.13,25,1.01,57627.78390391885,3320961477.676768,44350.62626262626,-0.13573446999457262
LinearRegression(),0.13,25,0.0,39043.82761409887,1524420474.759469,30429.34255242518,0.47866396777327125
Ridge(alpha=0.5),0.13,25,0.0,38521.74475162919,1483924818.7096705,29944.58558579724,0.492513063214443
"RidgeCV(alphas=array([1.e-06, 1.e-05, 1.e-04, 1.e-03, 1.e-02, 1.e-01, 1.e+00, 1.e+01,
       1.e+02, 1.e+03, 1.e+04, 1.e+05, 1.e+06]))",0.13,25,0.0,37718.59777857869,1422692618.382201,28911.526177956857,0.5134538422788755
Lasso(alpha=0.1),0.13,25,0.0,39041.711259273885,1524255218.0525131,30427.88209283011,0.47872048385746835
"LassoLars(alpha=0.1, normalize=False)",0.13,25,0.0,39041.447045985,1524234587.4444509,30427.454814336284,0.47872753931200174
BayesianRidge(),0.13,25,0.0,47375.89918879596,2244475823.9469576,37154.609469156836,0.23241248732902697
LogisticRegression(max_iter=2000),0.13,26,1.01,59397.40200751565,3528051365.242424,44858.31313131313,-0.2065570691956189
LinearRegression(),0.13,26,0.0,38967.313148264184,1518451493.9948828,30351.315364544098,0.48070529744560986
Ridge(alpha=0.5),0.13,26,0.0,38445.23775654587,1478036306.1573398,29870.981953247065,0.4945268735906345
"RidgeCV(alphas=array([1.e-06, 1.e-05, 1.e-04, 1.e-03, 1.e-02, 1.e-01, 1.e+00, 1.e+01,
       1.e+02, 1.e+03, 1.e+04, 1.e+05, 1.e+06]))",0.13,26,0.0,37671.42448684151,1419136222.8678024,28864.83092473595,0.5146700927538619
Lasso(alpha=0.1),0.13,26,0.0,38965.2251909918,1518288774.1847017,30349.884196640574,0.4807609459373542
"LassoLars(alpha=0.1, normalize=False)",0.13,26,0.0,38964.929709405886,1518265747.2589414,30349.390664428774,0.4807688209077505
